http://148.233.136.213:443,MX,Unknown
http://201.140.185.41:443,MX,Unknown
http://5.102.109.41:999,MX,Unknown
http://154.27.196.177:999,MX,Unknown
http://45.174.79.101:999,MX,Unknown
http://45.188.76.107:999,MX,Unknown
http://45.177.178.23:999,MX,Unknown
http://45.177.178.242:999,MX,Unknown
http://45.190.78.20:999,MX,Unknown
http://205.164.192.115:999,MX,Unknown
http://38.123.220.190:8080,MX,Unknown
http://187.251.230.15:8080,MX,Unknown
http://186.96.160.219:999,MX,Unknown
http://201.150.116.3:999,MX,Unknown
http://82.27.100.87:3128,MX,Unknown
