http://45.133.107.238:81,AM,Unknown
http://217.113.25.196:8080,AM,Unknown
http://185.162.230.156:80,AM,
http://185.162.229.74:80,AM,
http://185.162.229.251:80,AM,
http://185.162.230.162:80,AM,
http://185.162.231.235:80,AM,
http://185.162.229.25:80,AM,
http://185.162.231.60:80,AM,
http://185.162.231.126:80,AM,
http://185.162.228.234:80,AM,
http://185.162.229.20:80,AM,
http://185.162.230.220:80,AM,
http://185.162.229.36:80,AM,
http://185.162.228.157:80,AM,
http://185.162.229.124:80,AM,
http://185.162.229.110:80,AM,
http://185.162.231.184:80,AM,
http://185.162.229.254:80,AM,
http://185.162.231.76:80,AM,
http://185.162.230.150:80,AM,
http://185.162.231.32:80,AM,
http://185.162.229.17:80,AM,
http://185.162.231.244:80,AM,
http://185.162.230.155:80,AM,
http://185.162.228.170:80,AM,
http://185.162.229.79:80,AM,
http://185.162.229.219:80,AM,
http://185.162.231.144:80,AM,
http://185.162.228.200:80,AM,
http://185.162.228.122:80,AM,
http://185.162.231.14:80,AM,
http://185.162.229.125:80,AM,
http://185.162.231.140:80,AM,
http://185.162.228.100:80,AM,
