socks4://185.132.1.221:4145,UA,Unknown
socks4://195.78.100.162:3629,UA,Unknown
socks4://95.46.140.214:1081,UA,Unknown
socks4://178.210.130.89:5678,UA,Unknown
socks4://109.86.228.165:5678,UA,Unknown
socks4://80.92.227.185:5678,UA,Unknown
socks4://193.200.151.69:32777,UA,Unknown
http://93.171.157.249:8080,UA,Unknown
http://91.241.217.58:9090,UA,Unknown
http://185.248.128.216:18777,UA,Unknown
http://176.101.220.90:8090,UA,Unknown
http://195.234.68.34:3128,UA,Unknown
http://159.224.232.194:8888,UA,Unknown
http://93.171.156.233:8080,UA,Unknown
