socks5://47.243.94.125:1080,HK,Unknown
socks5://47.239.212.82:1024,HK,Unknown
socks5://47.239.212.82:1111,HK,Unknown
socks5://47.239.212.82:1122,HK,Unknown
socks5://47.86.43.255:1024,HK,Unknown
socks5://47.76.217.3:8888,HK,Unknown
socks5://47.86.43.255:1111,HK,Unknown
http://20.205.138.223:443,HK,Unknown
http://47.242.121.18:8443,HK,Unknown
http://47.240.86.21:3128,HK,Unknown
http://210.177.178.148:443,HK,Unknown
http://47.243.181.85:8080,HK,Unknown
http://47.243.181.85:28085,HK,Unknown
http://47.243.92.199:3128,HK,Hong Kong
http://101.47.73.135:3128,HK,Unknown
http://149.104.25.61:1080,HK,Unknown
http://112.119.43.57:80,HK,
http://47.238.203.170:50000,HK,Hong Kong
