socks4://183.88.240.139:4153,TH,Unknown
socks4://183.89.250.246:1080,TH,Unknown
socks4://203.150.113.59:14153,TH,Unknown
http://203.172.225.227:8080,TH,Unknown
http://183.88.212.184:8080,TH,Unknown
http://61.91.202.211:8080,TH,Unknown
http://125.27.218.12:8080,TH,Unknown
http://203.146.80.235:8080,TH,Unknown
http://49.48.65.152:8080,TH,Unknown
http://203.150.128.154:8080,TH,Unknown
http://223.206.50.242:8080,TH,Unknown
http://125.25.33.79:8080,TH,Unknown
http://171.7.208.55:8080,TH,Unknown
http://1.20.184.214:8080,TH,Unknown
socks4://203.156.190.5:5678,TH,Bangkok
