http://117.54.114.102:80,ID,Unknown
http://123.30.154.171:7777,VN,
http://31.148.207.153:80,UA,Unknown
http://8.209.255.13:3128,JP,Unknown
http://47.91.65.23:3128,DE,Unknown
http://93.180.221.205:8080,IQ,Unknown
http://124.106.116.34:1337,PH,Unknown
http://103.84.177.28:8083,PH,Unknown
http://203.174.15.83:8080,ID,Unknown
http://113.108.13.120:8083,CN,
http://209.14.98.6:8080,CO,Unknown
http://103.247.14.25:9285,ID,Unknown
http://119.93.64.216:8082,PH,Unknown
http://118.97.30.42:8099,ID,Unknown
http://91.241.217.58:9090,UA,Unknown
http://27.50.29.166:8085,ID,Unknown
http://83.168.74.163:8080,PL,Unknown
http://79.110.200.27:8000,PL,Unknown
http://103.102.12.105:8080,ID,Unknown
http://154.0.14.116:3128,ZA,Unknown
http://177.234.217.43:999,EC,Unknown
http://31.193.193.69:1488,LT,Unknown
http://38.194.246.34:999,MX,Unknown
http://41.191.228.214:8088,MU,Unknown
http://157.66.16.68:8686,ID,Unknown
http://45.115.113.182:4334,BD,Unknown
http://8.213.151.128:3128,KR,Unknown
http://47.243.92.199:3128,HK,Hong Kong
http://47.91.104.88:3128,AE,Unknown
http://136.228.160.250:8080,ZZ,Unknown
http://190.120.252.174:999,VE,Unknown
http://47.89.184.18:3128,US,Unknown
http://5.102.109.41:999,MX,Unknown
http://62.255.223.195:8080,GB,Unknown
http://116.212.149.218:8080,KH,Unknown
http://181.224.175.240:999,EC,Unknown
http://103.188.169.95:8080,ID,Unknown
http://160.251.142.232:80,ZZ,Unknown
http://103.156.75.215:9980,ID,Unknown
http://45.4.202.170:999,EC,Unknown
http://45.70.236.194:999,EC,Unknown
http://103.180.118.99:8044,ID,Unknown
http://103.121.199.138:62797,ID,Unknown
http://202.154.241.199:808,PK,Unknown
http://181.143.181.35:8080,CO,Unknown
http://176.213.141.107:8080,RU,Unknown
http://103.154.152.104:2020,ID,Unknown
http://36.138.53.26:10017,CN,
http://103.138.185.81:83,IN,Unknown
http://140.227.61.201:3128,JP,Unknown
http://103.190.60.17:9090,ID,Unknown
http://87.239.31.42:80,RU,Unknown
http://103.152.238.179:1080,ID,Unknown
http://103.210.22.17:3128,SG,Unknown
http://103.165.157.247:8088,ID,Unknown
http://103.156.16.76:1080,ID,Unknown
http://58.69.143.223:41890,PH,Unknown
http://202.93.247.42:8090,ID,Unknown
http://170.245.132.86:999,PY,Unknown
http://177.234.192.223:999,EC,Unknown
http://103.162.66.10:8080,IN,Unknown
http://160.119.228.146:12354,ZA,Unknown
http://103.142.255.43:1111,ID,Unknown
http://115.247.115.38:8080,IN,Unknown
http://103.231.236.239:8182,ID,Unknown
http://119.155.143.218:8080,PK,Unknown
http://138.59.20.140:9999,BR,Unknown
http://181.119.67.133:999,CO,Unknown
http://45.188.125.49:999,MX,Unknown
http://155.93.96.210:8080,NG,Unknown
http://38.41.12.88:999,VE,Unknown
http://131.72.69.209:8080,BR,Unknown
http://38.156.14.34:999,DO,Unknown
http://103.165.234.46:8080,ID,Unknown
http://179.1.126.77:999,CO,Unknown
http://138.118.200.49:999,VE,Unknown
http://103.180.123.27:8080,ID,Unknown
http://103.242.104.151:8080,ID,Unknown
http://103.158.97.196:8080,ID,Unknown
http://190.12.150.244:999,EC,Rosa Zarate
http://177.234.211.175:999,EC,Unknown
http://103.171.255.170:8080,ID,Unknown
