socks5://177.10.39.36:1088,BR,Unknown
http://134.65.238.25:3128,BR,Unknown
http://47.243.181.85:41799,BR,Unknown
http://47.243.181.85:41795,BR,Unknown
http://47.243.181.85:41797,BR,Unknown
http://47.243.181.85:41804,BR,Unknown
http://47.243.181.85:41803,BR,Unknown
http://191.252.204.220:8080,BR,Unknown
http://187.49.176.141:8080,BR,Unknown
http://45.236.66.163:8520,BR,Unknown
http://45.239.175.60:8080,BR,Unknown
http://201.62.125.142:8080,BR,Unknown
http://45.4.58.223:8080,BR,Unknown
http://200.174.198.32:8888,BR,Unknown
http://131.255.227.104:3128,BR,Unknown
http://170.247.200.138:8088,BR,Unknown
http://201.157.235.197:8080,BR,Unknown
http://45.232.77.194:8085,BR,Unknown
http://168.196.214.187:80,BR,Ipia?
http://177.139.193.9:8080,BR,S?o Paulo
