socks5://134.199.159.23:1080,AU,Unknown
socks5://152.53.171.242:24431,AU,Unknown
socks5://152.53.171.242:23798,AU,Unknown
socks5://152.53.171.242:13940,AU,Unknown
socks5://152.53.171.242:10519,AU,Unknown
socks5://152.53.171.242:11692,AU,Unknown
socks5://152.53.171.242:25057,AU,Unknown
socks5://152.53.171.242:33513,AU,Unknown
socks5://152.53.171.242:12903,AU,Unknown
socks5://152.53.171.242:27455,AU,Unknown
socks5://152.53.171.242:20159,AU,Unknown
socks5://152.53.171.242:12391,AU,Unknown
socks5://152.53.171.242:10921,AU,Unknown
socks5://152.53.171.242:31081,AU,Unknown
socks5://152.53.171.242:46105,AU,Unknown
socks5://152.53.171.242:19615,AU,Unknown
socks5://152.53.171.242:23797,AU,Unknown
socks5://152.53.171.242:12970,AU,Unknown
socks5://152.53.171.242:10028,AU,Unknown
socks5://152.53.171.242:15258,AU,Unknown
http://114.111.151.41:443,AU,Unknown
http://172.193.178.226:80,AU,Brisbane
