socks5://139.59.24.173:1080,IN,Unknown
socks4://64.227.131.240:1080,IN,Unknown
http://4.188.236.47:443,IN,Unknown
http://45.114.142.178:443,IN,Unknown
http://203.115.101.58:443,IN,Unknown
http://165.225.124.33:11368,IN,Unknown
http://165.225.120.34:11368,IN,Unknown
http://165.225.120.34:10230,IN,Unknown
http://165.225.122.37:10230,IN,Unknown
http://165.225.120.32:11368,IN,Unknown
http://165.225.120.37:11368,IN,Unknown
http://165.225.122.36:11368,IN,Unknown
http://165.225.120.37:10230,IN,Unknown
http://103.26.110.125:84,IN,Unknown
http://45.249.77.145:83,IN,Unknown
http://103.195.252.161:83,IN,Unknown
http://202.62.75.38:83,IN,Unknown
http://4.213.167.178:80,IN,Pune
http://4.213.98.253:80,IN,Unknown
http://4.247.152.147:3128,IN,Unknown
http://163.61.38.127:3128,IN,Unknown
http://157.66.32.18:8080,IN,Unknown
http://103.173.214.187:8080,IN,Unknown
http://203.115.101.58:82,IN,
http://65.1.148.157:80,IN,Mumbai
