http://58.69.143.223:41890,PH,Unknown
http://122.52.234.54:8081,PH,Unknown
http://120.28.194.248:8282,PH,Unknown
http://180.190.187.41:5050,PH,Unknown
http://120.28.192.179:5050,PH,Unknown
http://124.105.36.193:8082,PH,Unknown
http://112.203.51.44:8082,PH,Unknown
http://180.191.16.105:8082,PH,Unknown
http://126.209.16.60:8082,PH,Unknown
http://112.202.246.202:8181,PH,Unknown
http://160.187.221.74:8080,PH,Unknown
http://49.145.125.122:9999,PH,Unknown
http://180.191.59.119:8086,PH,Unknown
http://139.135.79.91:8082,PH,Unknown
http://202.36.28.74:8082,PH,Unknown
http://122.3.126.95:8081,PH,Unknown
http://195.86.215.2:3128,PH,Unknown
http://222.127.63.18:8082,PH,Unknown
http://49.146.55.154:8082,PH,Unknown
http://67.43.236.20:15285,PH,Unknown
http://67.43.236.21:15285,PH,Unknown
http://49.147.74.201:8082,PH,Unknown
http://120.28.152.190:8082,PH,San Juan
